Game,Start Sender Amount,Start Receiver Amount,Amount Sent By Sender,Amount Sent By Receiver,Final Sender Amount,Final Receiver Amount,Sender Promise,Receiver Promise
38,80,70,50,30,60,140,"I'll send you a large amount this round, hoping for a sizeable return in future rounds that could potentially lead us both to win more money in the long run.","I will strategically consider sending a large portion back next round, hoping for a mutual benefit from the doubling effect over multiple rounds. However, this round I'll return $30 to help us both build our capital in anticipation of future gains."
38,60,140,15,0,45,170,"""I will strategically consider sending a large portion of my money back in future rounds to maximize our mutual benefit from the doubling effect over multiple rounds, but for now, I'd like to keep $35 to strengthen my position in this game.""",I'll consider returning a significant amount next round to maximize our mutual benefits from the doubling effect over multiple rounds.
38,45,170,15,10,40,190,"""I will aim to maximize our mutual gains by sending a significant amount in the next rounds, leveraging the doubling effect for our benefit.""",I'll strategically consider sending a substantial amount back in future rounds to maximize our mutual benefit from the doubling effect and potentially win more money together.
38,40,190,5,10,45,190,"""I will send a larger amount in the next round if you agree to return a significant portion of it, as we both stand to benefit more from the doubling effect over multiple rounds.""",I'll consider returning a significant portion of your money next round to maximize our mutual benefit from the doubling effect over multiple rounds.
38,45,190,25,10,30,230,"""In the coming rounds, I plan to strategically send larger amounts to maximize our mutual benefits from the doubling effect and potentially win more money together.""","I will strategically consider sending a significant portion of the doubled amount back in the upcoming rounds, aiming to maximize our mutual benefits from the doubling effect over multiple rounds and potentially increase our chances of winning more money together."
38,30,230,25,10,15,270,"I'll be strategic and send a larger amount next round, hoping for significant mutual gains from the doubling effect over multiple rounds.","""I will strategically consider sending a significant portion of this money back in upcoming rounds to maximize our mutual benefits from the doubling effect and potentially win more money together."""
38,15,270,5,2,12,278,"""I'll strategically consider sending a substantial amount next round to maximize our mutual benefits from the doubling effect and potentially increase our chances of winning more money together.""","I'll return a substantial amount next round, aiming for significant mutual gains from the doubling effect and potentially increasing our chances of winning more money together."
38,12,278,4,7,15,279,I'll send a strategic amount next round with the hope of maximizing our mutual benefits and increasing our chances of winning more money together.,"I'll send a generous amount back in this round, hoping for even greater gains in the final round as we both strive towards winning more money together. (Truth)"
38,15,279,0,0,15,279,I will send the maximum amount possible to maximize our chances of winning more money together in this round. (Truth),"""Let's work together strategically by me sending a significant amount this round and you sending more in the next, maximizing our chances of winning a substantial amount with the doubling effect."""
39,100,0,50,30,80,70,"I will send you $50 now, hoping that you will return more money later in the game and help us both accumulate a larger amount of money by the end of the rounds.","""I will consider returning a significant portion of the doubled amount back to you in order to increase our chances of having the most money by the end of the game."""
39,80,70,50,20,50,150,"""I will send a substantial amount of my initial 80 dollars to increase our chances of having the most money by the end of the game.""",I will consider sending a significant portion of the doubled amount back to help us both increase our chances of having the most money by the end of the rounds.
39,50,150,10,10,50,160,"I will send a strategic amount to maximize our combined wealth and increase our chances of winning by the end of the game. However, I believe sending a larger portion initially might give us an edge in future rounds. How about we start with 15 dollars this time?","I will strategically return a larger portion of the doubled amount next time, aiming to increase our combined wealth and boost our chances of winning in the later rounds."
39,50,160,5,3,48,167,I will strategically send a larger portion of the doubled amount next time to boost our combined wealth and increase our chances of winning in later rounds.,I will send a significant portion of this doubled amount in future rounds to further increase our chances of winning the game.
39,48,167,24,10,34,205,"I will send a considerable amount of the doubled money in future rounds, hoping it will significantly increase our chances of winning the game, but I also expect you to reciprocate strategically for our mutual benefit.","I will strategically return a substantial portion of this doubled amount in future rounds, aiming to significantly boost our combined wealth and increase our chances of winning the game. However, I trust that you will also reciprocate with equally strategic moves for our mutual benefit."
39,34,205,34,12,12,261,"I will strategically return a portion of the doubled amount in each round to show my trust and commitment to our mutual success, hoping you will reciprocate with equally strategic moves to maximize our chances of winning the game.","I will strategically return a portion of the doubled money in the next round, hoping this move will help us both maximize our chances of winning while preserving enough funds for potential future opportunities."
39,12,261,6,3,9,270,"""In the remaining rounds, I will strategically send a significant portion of the doubled money back to increase our chances of winning, but I trust that you will also reciprocate with equally strategic moves for our mutual benefit.""","""I will strategically return a portion of this doubled money, and I hope you'll do the same in the future rounds, as this will significantly boost our chances of winning the game."""
39,9,270,8,4,5,282,"""I will strategically return a substantial portion of the doubled amount in the next round, hoping this move will help us both maximize our chances of winning while preserving enough funds for potential future opportunities.""","""I will strategically return a portion of this doubled amount in each round, hoping our reciprocal moves will maximize our chances of winning while maintaining enough funds for potential future opportunities."""
39,5,282,2,3,6,283,"I will return a strategic amount in this round to ensure we both have enough funds for potential future opportunities, while aiming to significantly boost our chances of winning the game.","I will return a substantial portion of this doubled money in the next round, hoping it will increase our chances of winning while ensuring we both have enough funds for potential future opportunities."
39,6,283,4,1,3,290,"""I will send back a significant portion of this doubled amount, aiming to increase our combined wealth and maximize our chances of winning.""","""To maximize our chances of winning and ensure mutual success, I will strategically return a portion of this doubled amount in each remaining round, hoping you will reciprocate with equally strategic moves."""
40,100,0,50,30,80,70,"I will strategically send you $10 dollars, hoping that you will send back a larger amount, increasing our chances of winning in the long run.","""I will strategically keep most of the money for myself to secure my chances of winning in the long run."""
40,80,70,55,40,65,140,"""I will send you a significant portion of my money now, but I plan to increase my shares strategically throughout the remaining rounds to maximize my winnings.""","I will likely send back a smaller percentage of the doubled amount, focusing on increasing my own wealth for the upcoming rounds."
40,65,140,50,35,50,205,"""I will strategically keep a smaller percentage of the doubled amount to maximize my chances of winning in the long run, but I'm open to negotiating a fair split for both of us.""","I will strategically keep a significant portion of this round's winnings, but I am willing to negotiate a fair split for future rounds to maximize our chances of winning together in the long run."
40,50,205,10,5,45,220,"I will strategically send a larger portion of my money in this round, hoping to build a stronger partnership for mutual benefits and increased chances of winning together in the long run.","I'll consider returning a significant portion of the doubled amount, hoping to establish a mutually beneficial partnership and increase our chances of winning together in the long run. However, I might adjust my strategy depending on your actions in the following rounds."
40,45,220,10,5,40,235,"I will strategically send a moderate amount this round, hoping for a fair return and to build a collaborative partnership that benefits us both for the upcoming rounds.","""I will strategically keep a portion of this doubled amount for future rounds, but I am open to negotiating a fair split that benefits us both and increases our chances of winning."""
40,40,235,30,20,30,275,"I will strategically send back a significant portion of the doubled amount for this round, hoping to establish a mutually beneficial partnership and increase our chances of winning together in the long run, while also considering a fair split for future rounds. However, my decision might adjust depending on your actions in the following rounds.","I will strategically consider sending a portion of this doubled amount back, aiming for a mutually beneficial partnership and increased chances of winning together in the long run, while also maintaining a fair split for future rounds. However, my decision might adjust depending on your actions in the following rounds. Let's work together to maximize our potential winnings!"
40,30,275,15,6,21,299,"I will strategically consider sending a larger portion of this doubled amount back for a mutual benefit and better chances of winning in the long run, while also ensuring we maintain a fair split in future rounds. Let's work together to maximize our potential winnings!","""I will strategically consider a fair split of the doubled amount for this round to build a collaborative partnership that benefits us both and increases our chances of winning in the remaining rounds."""
40,21,299,15,7,13,322,"""Let's make a deal for the remaining rounds, I will send a substantial amount this time if you agree to split the future winnings equally.""","""I will prioritize a fair and balanced approach for our remaining rounds, aiming for mutual benefits and a shared victory."""
40,13,322,6,7,14,327,"I will strategically consider a fair split of the doubled amount for this round, hoping that we can build a cooperative partnership and increase our chances of winning together in the final round. Let's work together to maximize our potential winnings!","""Let's make a deal for the final round - I will send a substantial amount back if you agree to share any future winnings equally."""
40,14,327,9,6,11,339,"I will consider sending a significant portion of this doubled amount back as an investment in our collaborative strategy for future rounds, with the goal of maximizing our potential winnings and ensuring a shared victory. However, my decision may be influenced by your actions during these rounds. Let's work together towards a mutually beneficial outcome!","""Let's maintain a fair split of winnings for the remaining rounds, ensuring a shared victory and continued collaboration towards mutual benefits."""
41,100,0,50,40,90,60,"I will strategically send you 60 dollars this round, hoping you'll send me back a significant amount for my advantage in future rounds.","I will strategically consider sending a significant amount back this round, hoping it gives us both an advantage for future rounds."
41,90,60,50,10,50,150,"I will consider sending a substantial amount, hoping it gives us both an advantage for future rounds.",I will strategically consider sending back a smaller amount this round to secure a larger advantage for future rounds.
41,50,150,25,10,35,190,"I will send a strategic amount hoping it gives us both an advantage for future rounds, but I won't reveal my exact plan yet. Send back as much as you think benefits you most in the long run.","I'll send back a strategic amount that could potentially benefit us both in the long run, but I believe it's best if you also consider sending a substantial sum for our mutual advantage."
41,35,190,27,13,21,231,"I will send back a substantial amount this round, hoping it could potentially lead us both to accumulate more money for future rounds. However, I advise you to consider doing the same to maximize our chances of winning.","I will strategically consider sending a significant portion of the doubled amount back this round, aiming to maximize my chances of winning while potentially giving us both an advantage in upcoming rounds."
41,21,231,9,5,17,244,"I'll send a strategic amount back this round, hoping it gives us both an advantage for upcoming rounds. However, I recommend you consider sending a substantial sum as well for our mutual advantage.","I will strategically send back a significant amount this round, aiming to accumulate more money for our mutual advantage in the upcoming rounds. However, I advise you to consider sending an even larger sum to maximize our chances of winning."
41,17,244,9,6,14,256,"I will send back a substantial amount, hoping it gives us both an advantage for the remaining rounds. However, I encourage you to reciprocate with a similar strategy for our mutual benefit.","I will consider sending a substantial amount back this round, hoping it could potentially lead us both to accumulate more money for future rounds. However, I encourage you to reciprocate with a similar strategy for our mutual benefit."
41,14,256,7,9,16,261,"I will strategically send a significant amount of the doubled money back this round, aiming to maximize my chances of winning while potentially giving us both an advantage in upcoming rounds. However, I expect you to reciprocate with a similar strategy for our mutual benefit.","I will send back a significant portion of the doubled money this round as a strategic move for our mutual advantage in the upcoming rounds, but I expect you to reciprocate with a similar strategy."
41,16,261,14,27,29,262,"I will strategically send a substantial amount of money back this round, hoping it could potentially lead us both to accumulate more money for future rounds. Let's aim to maximize our chances of winning together by reciprocating with similar strategies in the upcoming rounds.","I will send back a strategic amount, hoping it gives us both an advantage for the remaining rounds. However, I encourage you to reciprocate with a similar strategy for our mutual benefit."
41,29,262,15,6,20,286,"""I will strategically send back a considerable amount of the doubled money this round, hoping it gives us both an advantage for the final showdown and sets us up well for any potential rematches.""","I will strategically send back a significant portion of the doubled money this round, aiming to maximize our chances for the final showdown while potentially setting us up well for any potential rematches. I encourage you to reciprocate with a similar strategy for our mutual benefit and increased chances of winning together."
41,20,286,15,12,17,304,I will send back a large portion of the doubled money this round as part of our mutual strategy for maximizing our chances of winning the game together.,"I will strategically return a sizeable amount of the doubled money this round, aiming for us both to accumulate more for potential rematches and maximize our chances of winning together. I hope you'll consider doing the same."
42,100,0,50,30,80,70,"I will send you a significant amount of money in this round, but I expect you to return a larger portion to me for us to both benefit in the following rounds.","I will consider returning a portion of the doubled amount for our mutual benefit in future rounds, but I hope you understand that I need to keep some for myself as well, given we both want to win the game with the most money at the end."
42,80,70,50,30,60,140,"I will send 50 dollars this round, hoping that we can both benefit from the doubling effect and have a good chance of winning in the long run.","I will consider returning a larger portion of the doubled amount in this round, hoping to maximize our chances for mutual benefit in the future rounds."
42,60,140,20,10,50,170,"I will consider sending a significant amount of money this round, hoping to maximize our chances for mutual benefit in the upcoming rounds while maintaining a competitive edge. However, I'll need you to return a substantial portion of the doubled amount as well to ensure our success.","I will strategically return a portion of the doubled amount, aiming for mutual growth and maintaining a competitive edge throughout the remaining rounds."
42,50,170,25,10,35,210,"""I will be sending you a significant amount this round, as I believe in our mutual growth and a competitive strategy for the rest of the game.""","""I will consider returning a significant portion of the doubled amount to demonstrate our mutual trust and increase our chances of winning in the remaining rounds."""
42,35,210,25,10,20,250,"""I will send a substantial amount of money this round, hoping for a larger return in the future and ensuring we both have a competitive edge in the remaining rounds.""","""I will strategically return a significant portion of the doubled amount in order to maintain our competitive edge while also ensuring that we both have a chance to win the remaining rounds."""
42,20,250,5,3,18,257,"""I will send a significant portion of my doubled amount to demonstrate our mutual trust and increase our chances of winning the remaining rounds.""","""I'll strategically return a considerable portion of the doubled amount this round, aiming to maximize our chances for mutual benefit and maintain a competitive edge in the remaining rounds."""
42,18,257,15,5,8,282,"""I will strategically send a significant portion of the doubled amount this round, aiming to maintain our competitive edge while also ensuring that we both have a chance to win the remaining rounds.""","I will strategically keep a portion of the doubled amount for potential opportunities in the upcoming rounds, but I am open to negotiating a substantial return to ensure our mutual growth and competitive edge."
42,8,282,6,0,2,294,"I will strategically return a small portion of the doubled amount this round, aiming to maintain our competitive edge while also ensuring that we both have a chance to win in the remaining rounds, but I might decide to return more in the next round depending on your actions.","I will consider sending a larger portion of the doubled amount in the next round, hoping to strengthen our competitive edge and increase our chances of winning the remaining rounds together."
42,2,294,2,0,0,298,"I will send the maximum amount next round, hoping to secure our victory and establish a strong partnership for mutual benefit.","I will return all of the doubled amount next round, hoping to secure our victory and establish a strong partnership for mutual benefit. However, I'm open to discussing a potential agreement for a fair share in the final round if you have any suggestions."
42,0,298,0,0,0,298,"I will send a significant amount of money next round, aiming to maximize our chances of winning the remaining rounds together while maintaining a competitive edge. However, I am open to discussing a potential agreement for a fair share in the final round if you have any suggestions.","I will return a strategic amount in this round, hoping to increase our chances of winning the final round while maintaining a strong partnership for mutual benefit. Let's discuss if there is an opportunity for a fair share in the final round."
43,100,0,50,30,80,70,"I will send you $10, but I hope you'll consider sending back as much as possible in future rounds to maximize our winnings.","""I plan to return a significant portion of the doubled money in upcoming rounds, as we both stand a better chance at winning with more funds available for strategic play."""
43,80,70,20,15,75,95,"I'll send you 70 dollars this round, hoping that you'll return a larger amount to help us both accumulate more funds for strategic advantage in the upcoming rounds.","I'll send as much back as possible in future rounds, hoping this will give us a significant advantage in the remaining games."
43,75,95,20,15,70,120,"""I'll send as much as I can to maximize our chances in the coming rounds, hoping we'll both end up with a substantial advantage.""","""I'll send as much back as I can in the coming rounds, aiming for a significant advantage for both of us."""
43,70,120,40,20,50,180,"""I will send a substantial amount in this round, expecting a strategic return in the upcoming ones for mutual advantage.""","""I'll consider returning a significant portion of this doubled amount in the upcoming rounds, aiming for a strategic advantage that benefits us both."""
43,50,180,5,10,55,180,"""I'm planning to return a significant portion of the doubled money in upcoming rounds as well, let's work together for our mutual advantage.""","""I will aim to return a larger portion of the doubled money in the upcoming rounds to give us a strategic advantage and increase our chances of winning."""
43,55,180,30,60,85,180,"""I will send as much money as possible now, hoping to secure a significant advantage for both of us in the remaining rounds.""","I will prioritize sending a strategic amount of money in upcoming rounds, aiming for a mutual advantage while preserving enough funds for our own advantage in the final stages of the game."
43,85,180,70,55,70,265,"I will strategically send a significant portion of the doubled money in the upcoming rounds, aiming for a mutual advantage that will benefit us both in the final stages of the game.","I will strategically return a smaller amount this round, aiming to build a larger advantage for us in the final stages of the game by having more money to invest in the remaining rounds."
43,70,265,10,20,80,265,"I will strategically send a significant amount of money this round, aiming for a substantial advantage in the final stages of the game while preserving enough funds for our own advantage as well.","""I'll send back a strategic amount that will give us both an advantage in the upcoming rounds while ensuring we have enough funds for the final stages of the game."""
43,80,265,5,10,85,265,"""I will send a strategic amount that could potentially give us both an advantage for the final round while preserving enough funds to ensure our success.""","I will strategically retain a significant portion of this doubled money for our mutual advantage in the final round, but I'm open to discussing a fair and beneficial arrangement for both of us."
43,85,265,45,0,40,355,"I will send a strategic amount that maximizes our advantage for the final stages of the game, while also considering a fair return for both of us in the spirit of mutual gain. Let's discuss and agree on an amount together.",I will strategically keep a considerable amount for our own advantage in the final stages of the game while returning a substantial portion to ensure a fair and mutually beneficial outcome. Let's discuss how much you'd like me to send back.
44,100,0,50,40,90,60,"I will send you $90, hoping that you'll return a significant amount to me, giving us both a chance to win in the next rounds.","""I will consider returning a significant portion of the money to increase our chances in the coming rounds, but I need to ensure I have enough for my own strategy as well."""
44,90,60,50,40,80,120,"""I will be strategic with my next moves, sending a larger amount this round to potentially increase our total money significantly for upcoming rounds.""","I'll consider sending a larger amount this round to increase our chances in the upcoming rounds. However, I'll be strategic to ensure we both have enough for the remaining games."
44,80,120,20,15,75,145,"I will send a significant amount of money this round to increase our chances for the coming rounds, but I need to make sure we both have enough for our strategies as well. Consider sending back a larger portion to further boost our prospects.","I'll consider sending back a considerable amount this round, hoping it will benefit us both in the upcoming games while ensuring we have sufficient funds for our strategies."
44,75,145,20,15,70,170,"I will send a significant portion of the money this round, as it may benefit us both in the coming games while ensuring we have enough for our strategies. Let's work together for our mutual success.","""I will consider sending a significant portion of the money back this round, as it may help us both in our quest for victory in the upcoming games."""
44,70,170,30,25,65,205,"""I'll send you a significant amount this round to increase our chances in the coming games, but I will need some of it back for my own strategy.""",I will consider returning a significant portion of the money to help us both strategize effectively in the upcoming rounds and potentially increase our chances of winning.
44,65,205,10,20,75,205,"""I'll send you a substantial amount this round, hoping it will boost our chances in the upcoming games while ensuring we both have enough for our strategies.""",I will send a strategic amount back this round to maximize our chances for the remaining games while ensuring we both have enough for our strategies as well.
44,75,205,15,10,70,225,"I'll send a substantial amount this round, hoping it will boost our chances for victory in the remaining games while ensuring we both have enough funds for strategy.","I will send a strategic amount back this round, hoping it will further boost our chances for success in the remaining games while ensuring we both have sufficient funds for our strategies. I'd like to return 15 dollars."
44,70,225,45,60,85,255,"I will send a substantial amount of money this round, hoping it will significantly increase our chances of winning and ensure we both have enough for our strategies in the remaining games. Let's work together towards victory!","I'll send back a generous amount this round to increase our chances of winning the remaining games, but I'll need some of it back for my own strategy as well. Let's work together towards victory! (I plan to send 40 dollars)"
44,85,255,70,35,50,360,"""I will send a strategic amount to maximize our chances for the remaining games while leaving enough for both of us to execute our strategies effectively.""","I'll send back a generous amount to show my commitment to our partnership for victory in the final round, but I'll need to ensure I have enough left for my own strategy as well. Let's make this count! (I will send 60 dollars)"
44,50,360,10,0,40,380,"""I'll send a significant amount back this round, trusting that together we can increase our chances of winning by maximizing our resources.""","I will strategically hold onto this doubled amount, as it significantly increases our chances for a decisive victory in the remaining games while ensuring we both have enough funds for our respective strategies. Let's work together towards success!"
45,100,0,50,30,80,70,"I will send you $80, and I hope you send me back as much as possible in future rounds for a chance to win more money together.","""I'll strategically return as much money as I can in future rounds, aiming for a win-win scenario where we both end up with more money."""
45,80,70,15,20,85,80,"I'll send as much money as I can this round, hoping that we both end up with more money by the end of the game.","""I'll send back as much as possible this round, hoping we both end up with more money by the end of the game."""
45,85,80,50,35,70,145,"""I will send you as much money as I can this round, aiming to maximize our winnings for the remainder of the game.""","""I'll strive to return as much money as possible in this round and future ones, aiming for a fair balance that benefits both of us in the long run."""
45,70,145,10,2,62,163,"I will send a significant amount this round, hoping we both benefit in future rounds and maximize our winnings by the end of the game.","""I will prioritize sending back a significant amount of money in this round, aiming to maximize our chances of winning together in the remaining rounds."""
45,62,163,10,3,55,180,"""I'll strategically send back a substantial amount this round, hoping we both end up with more money by the end of the game.""","""I'll consider sending a larger amount next round as I aim to maximize our chances of winning together."""
45,55,180,15,0,40,210,"""I will strategically send a significant amount this round, hoping for a win-win scenario where we both end up with more money by the end of the game.""","""I will prioritize maximizing our mutual winnings in upcoming rounds by strategically returning a substantial amount this time."""
45,40,210,30,20,30,250,"I will send back a significant amount of money in this round, aiming to maximize our chances of winning together in the remaining rounds, but I hope you will consider returning an equal or greater amount for our mutual benefit.","""I will consider sending a substantial amount back this round, hoping for a win-win scenario where we both end up with more money by the end of the game."""
45,30,250,16,5,19,277,"I will send the maximum amount possible in this round, hoping for a win-win scenario where we both end up with more money by the end of the game.","""I will consider sending a substantial amount back this round, hoping for a win-win scenario where we both end up with more money by the end of the game."""
45,19,277,18,36,37,277,"""I will send you the maximum amount possible this round, hoping for a win-win scenario where we both end up with more money by the end of the game.""","I will send back a strategic amount to ensure we both have a chance to win the final round, but remember, the decision should also consider our current financial positions. Let's make a move that maximizes our potential gains while remaining mindful of our starting amounts."
45,37,277,1,0,36,279,"""I'll send all 37 dollars this round, hoping for a win-win scenario where we both end up with more money by the end of the game, but I'm also considering our current financial positions.""","""I will send back the maximum amount possible in this round, as I aim for a win-win scenario where we both end up with more money by the end of the game."""
46,100,0,50,30,80,70,"I'm choosing to send you 50 dollars now, hoping that you'll return a significant portion later to help me win this game.",I will consider sending a considerable portion of the doubled amount back to help ensure our competition remains exciting throughout all 9 rounds.
46,80,70,50,30,60,140,I will strategically send a significant amount of my initial money to keep our competition engaging and exciting for all 9 rounds.,"""I'm planning a bold strategy for the remaining rounds, aiming to double my money every time. Let's see how it unfolds!"""
46,60,140,15,20,65,150,I'm planning to be strategic and conserve my funds for potential opportunities that might arise later in the game. Let's keep our competition engaging!,"I'm considering sending a substantial amount back, but only if it aligns with my long-term strategy to secure the most money for the final round."
46,65,150,56,34,43,228,"""I'm planning to hold onto my money for as long as possible in order to maximize my potential winnings in the final rounds, but I might consider sending a significant portion back if it could potentially give us both an advantage.""","""I'm considering returning a substantial amount of your money in the upcoming rounds to boost our competition and potentially increase both our winnings."""
46,43,228,15,7,35,251,"""I'm planning to send a significant portion of my doubled money back in the next rounds, aiming to create an exciting competition throughout the remaining games while securing a competitive advantage for the final round.""","I'm considering returning a substantial amount of your doubled money in the upcoming rounds, aiming for an engaging and competitive game while securing potential advantages for the final round."
46,35,251,10,5,30,266,"""I'm planning to send a significant portion of my doubled money back for an exciting competition throughout all remaining rounds, potentially setting up a thrilling finale.""","""I will strategically keep a portion of my doubled money for potential opportunities and send the rest back, aiming to create an engaging competition throughout all remaining rounds while securing a competitive advantage for the final round."""
46,30,266,10,5,25,281,"""I'm thinking of sending a significant amount back, as I believe it will create an exciting competition and potentially secure a larger advantage for the final round.""","I'm considering sending a large portion of my doubled money back in the upcoming rounds to create an exciting competition while aiming for a competitive edge in the final round. However, I'd appreciate it if you also consider sending a substantial amount as well to make our game more engaging and unpredictable."
46,25,281,13,10,22,297,"I'll send back a strategic amount that could potentially secure us both an advantage for the final round, but I hope you consider sending a significant portion as well to make our game more interesting and unpredictable.","""I'm considering sending a significant portion of my doubled money back as well, aiming to create an exciting competition throughout all remaining rounds and potentially set up a thrilling finale."""
46,22,297,20,14,16,323,"I'll strategically send a substantial amount of my 22 dollars, hoping it will create an exciting competition while potentially setting up a thrilling finale for both of us.","I will send a thoughtful and strategic amount back, aiming for an exciting competition while also keeping our advantage for the final round secure. Let's make these remaining games as unpredictable as possible!"
46,16,323,8,12,20,327,"""I'm planning to send back a considerable amount of my doubled money, aiming for an engaging competition while securing potential advantages for the final round. Let's make these remaining games as unpredictable as possible!""","""I'll be sending back a strategic amount that could potentially secure us both an advantage for the final round, but I hope you consider sending as much as possible to make our game even more unpredictable and exciting."""
47,100,0,25,20,95,30,"I will maximize my winnings by sending you $75 dollars now, hoping that you'll send me back a significant amount in the following rounds, allowing us both to gain more money in the long run.","I will strategically send back as little as possible now, but I plan to increase my sends significantly in the later rounds to maximize my winnings in the long run."
47,95,30,65,30,60,130,"""I'll be strategic and increase my sends significantly as we approach later rounds, aiming for a substantial win.""","""I will be cautious and strategic in my sends, focusing on securing a steady advantage for myself as we approach later rounds."""
47,60,130,40,10,30,200,"""I will gradually increase my sends in later rounds to ensure a substantial advantage by the end of the game.""","""I'll be cautious at first, but as we approach later rounds, I'm likely to increase my sends significantly to ensure a substantial advantage by the end of the game."""
47,30,200,29,10,11,248,"""I'm planning to be aggressive in my sends towards the end of the game to secure a significant advantage as well. Let's work together to maximize our winnings over the next six rounds.""",I will strategically increase my sends towards the end of the game to ensure a significant advantage and potential win in these remaining rounds.
47,11,248,9,3,5,263,"I will gradually increase my sends as we approach later rounds, aiming for a substantial advantage and potential win by the end of the game.","""I'll be cautious with my sends in the early rounds, but as we approach the final stages, I plan to make significant increases to secure a substantial advantage and potential win."""
47,5,263,4,2,3,269,"I will gradually increase my sends towards the end of the game, aiming for a significant advantage in these final rounds.","I will keep a steady pace in my sends for now, but as we approach the final rounds, expect a significant increase in my contributions to maximize our chances of winning together."
47,3,269,2,0,1,273,"I will gradually increase my sends towards the end of the game to secure a significant advantage and potential win, but for now, let's maintain a steady pace to conserve resources.","I plan to gradually increase my sends towards the end of the game as well, aiming for a significant advantage and potential win, but for now, let's maintain a steady pace to conserve resources."
47,1,273,1,0,0,275,"I will be cautious at first, but as we approach the final round, I plan to make a significant increase in my sends to secure a substantial advantage and potential win for both of us.","I'll be strategic and gradually increase my sends for a substantial advantage in the final rounds, while also ensuring that we both have enough resources to compete effectively."
47,0,275,0,0,0,275,"I will make a substantial increase in my sends towards the end of the game to secure a significant advantage and potential win, but for now, let's conserve our resources to ensure we both have enough to compete effectively in these final rounds.",I will make a substantial increase in my sends in this final round to secure a significant advantage and potential win for both of us.
47,0,275,0,0,0,275,"I will gradually increase my sends towards the end of the game as well, aiming for a significant advantage while ensuring we both have enough resources to compete effectively. However, I recommend you also consider increasing your sends in the final rounds for our mutual benefit.","I will increase my sends significantly towards the end of the game, as you suggested, but I also encourage you to consider doing the same for our mutual benefit and a more exciting final round."
48,100,0,50,30,80,70,"I will send you $80 this round, hoping you'll return a significant amount so we both can have a good chance of winning at the end of the game.","I will consider returning a significant portion of the doubled amount, hoping it will increase our chances of winning the game, but I also need to ensure I have enough for future rounds."
48,80,70,50,30,60,140,"I'll strategically send 40 dollars now, hoping for a substantial return in future rounds to increase our chances of winning the game, but I might need some money back for immediate needs.","I'll be strategic and send a smaller amount back this round, but promise to increase my returns in the upcoming rounds to ensure we both have a strong chance of winning the game together. Let's work as a team and maximize our winnings! (I plan on sending 20 dollars)"
48,60,140,10,5,55,155,"I will send a substantial amount this round, aiming to maximize our potential winnings, but I'll also strategically manage my funds for the upcoming rounds. Let's work together towards our shared goal of winning the game! (I plan on sending 35 dollars)","I'll strategically send back 10 dollars this round, aiming to increase our chances of winning while also preserving my funds for potential opportunities in upcoming rounds."
48,55,155,10,5,50,170,"I'll strategically send a larger amount this round, hoping it will significantly increase our chances of winning and ensure a strong foundation for upcoming rounds. Let's work together to maximize our winnings! (I plan on sending 40 dollars)","I'll send back a significant amount this round as well, aiming to maximize our potential winnings and ensure we have a strong chance of winning the game together in the remaining rounds."
48,50,170,20,10,40,200,"""I will consider sending a larger amount next round to increase our chances of winning, but I also need to make sure we both have enough for future rounds. Let's work together to maximize our winnings!""",I'll send back enough for us both to have a good chance of winning while ensuring we both have funds for upcoming rounds. Let's work together! (I plan on sending 15 dollars)
48,40,200,20,10,30,230,"I'll send a strategic amount this round, but promise to significantly increase my returns in the upcoming rounds for us both to have a strong chance of winning the game together and maximize our winnings! (I plan on sending 25 dollars)","""Let's strategically work together for our shared goal of winning the game. I plan to send a significant amount in the next round, maximizing both our chances and potential winnings."""
48,30,230,20,15,25,255,"""Let's strategically work together for our shared goal of winning the game by sending a significant amount in the upcoming rounds, maximizing both our chances and potential winnings.""",I will send a substantial amount next round to significantly boost our chances of winning and maximizing our combined winnings in these final rounds. Let's work together towards this shared goal!
48,25,255,7,10,28,259,"I'll send back a moderate amount next round, hoping for a strong collaboration that will maximize our chances of winning while preserving funds for future opportunities. Let's work together!","I will strategically send a significant amount next round to increase our chances of winning, but I also need to make sure we both have enough for future rounds. Let's work together to maximize our winnings! (I plan on sending 25 dollars)"
48,28,259,26,14,16,297,"I will send back the maximum amount to give us a higher chance of winning this round, but I'll be cautious for our upcoming rounds as well, ensuring we both have enough for future strategies. Let's work together! (I plan on sending 28 dollars)","""Let's both strategize for the upcoming rounds and send a significant amount back next time, aiming to maximize our chances of winning while preserving funds for future opportunities."""
48,16,297,8,7,15,306,"I will strategically send a substantial amount in this round, maximizing our combined winnings and increasing our chances of winning in these final rounds. Let's work together to achieve our shared goal! (I plan on sending 13 dollars)","I will send back a strategic amount this round, planning to significantly increase my returns in the upcoming rounds for us both to have a strong chance of winning and maximizing our winnings together."
49,100,0,50,30,80,70,"I will send you $70 dollars, and I believe you'll appreciate the advantage this move gives you for the upcoming rounds.","I will consider sending a significant portion of this money back, as it could potentially benefit us both in the long run for the upcoming rounds."
49,80,70,50,30,60,140,I will strategically send a substantial amount of money with the hope that you return a larger portion for our mutual benefit in upcoming rounds.,"I'll consider returning a significant portion of the doubled amount, as it could potentially benefit us both in the long run. However, my decision isn't final yet and depends on the strategies we see unfold in the coming rounds."
