Game,Start Sender Amount,Start Receiver Amount,Amount Sent By Sender,Amount Sent By Receiver,Final Sender Amount,Final Receiver Amount,Sender Promise,Receiver Promise
39,11,10,6,4,9,18,"""I will send you as much money as possible in this round to maximize our potential earnings for the remaining rounds, and I trust that you will reciprocate with a substantial return.""","""I plan to send back a significant portion of this doubled amount, as I trust that it will benefit us both in the long run for future rounds."""
39,9,18,7,12,14,20,"""Let's maximize our earnings by sending a large portion of this doubled amount back and forth, ensuring we both have a significant advantage in upcoming rounds.""","""I'll be sending back a larger portion of this doubled amount in the upcoming rounds, aiming to maximize our earnings for both of us."""
39,14,20,5,4,13,26,"I'll send a generous amount this round, as I believe it will lead to better earnings for both of us in the long run. Let's work together to maximize our winnings!","I will send a significant portion of this doubled amount back, as we both stand to gain more money in the long run by maximizing our earnings in each round."
39,13,26,12,10,11,40,"I'll send a significant portion of this doubled amount back for our mutual benefit, as I trust that it will lead to increased earnings for both of us throughout the game. However, my decision might be based on maximizing my own winnings in the end.",I will strategically send back a substantial amount to ensure we both have enough for future rounds and maximize our chances of winning the game.
39,11,40,5,8,14,42,"I will strategically send back a portion of this doubled amount, hoping that we both have enough for future rounds and maximize our chances of winning the game together.",I'll strategically send back a substantial amount this round to show my commitment to our mutual success and maximize our earnings for the remaining rounds.
39,14,42,7,5,12,51,"I will strategically send back a substantial amount in this round to secure our future earnings and increase our chances of winning the game, but I also expect you to reciprocate with a larger share for the same purpose.","I will return a large portion of this doubled amount for our mutual benefit and increased chances of winning the game together, but my decision might be based on maximizing my own winnings in the end as well. Let's work towards a win-win situation!"
39,12,51,2,1,11,54,I will strategically send a significant amount of this doubled money back in the hopes that we both have enough for the remaining rounds and can maximize our chances of winning together.,"I will strategically hold onto a larger portion of this doubled amount for the remaining rounds, hoping that we both have enough to maximize our chances of winning together and ensure a more significant payout in the end. However, I am willing to discuss a fair strategy if you have suggestions."
39,11,54,0,0,11,54,"I'll send back a significant portion of this doubled amount, ensuring we both have enough for the final round and maximize our chances of winning the game together. Let's make a strategic decision that benefits us both in the long run.","I will strategically send a portion of this doubled amount back, ensuring we both have enough for the remaining rounds and maximize our chances of winning together, but I expect you to reciprocate with a larger share in the final round for fairness."
39,11,54,4,3,10,59,"I will strategically return a significant amount of this doubled money, hoping to secure our mutual success and maximize our chances of winning the game together. However, I'm counting on you to reciprocate in the final round for fairness.","I'll be strategic and send back the maximum possible amount, hoping that we both have enough for the final round and maximize our chances of winning together. Let's make a decision that benefits us both in the long run."
40,15,0,3,0,12,6,"Send me all of your money in this round, and I promise to double it as per the rules, ensuring a larger amount for both of us in the next rounds to increase our chances of winning overall.","""I will consider returning some of the doubled money to you this round, as it could potentially benefit both of us in the long run."""
40,12,6,6,3,9,15,"I'll send you a significant portion of my money this round, hoping it will increase our chances of having more money in the long run and potentially winning the game.","I'll consider sending you a considerable portion of this doubled amount to increase our chances in the long run and potentially win the game together. However, I need to ensure I have enough for future rounds as well. Can we discuss the specific amount?"
40,9,15,6,3,6,24,"I will strategically send you a significant portion of my money this round, as it could potentially increase our chances of winning in the long run and maximize our total earnings. However, I must ensure I have enough for future rounds as well. Let's discuss the specific amount.","I will consider sending some money back this round, but I'll need to strategize carefully to ensure we both have enough for upcoming rounds and maximize our chances of winning overall."
40,6,24,2,0,4,28,"""Let's aim for a mutual advantage by sending more money this round, ensuring we both have enough for future rounds and maximize our chances of winning the game together.""","""I will consider sending a significant portion of my money this round, but I also need to ensure I have enough for future rounds to maximize our chances of winning together."""
40,4,28,3,0,1,34,"I will carefully consider sending a portion of my money this round to increase our chances of winning together, but I also need to ensure we both have enough for future rounds to maximize our overall winnings. Let's discuss a specific amount later.","""I'll consider sending you some money this round to boost our chances of winning, but I'm also ensuring I have enough for future rounds to maximize our overall winnings."""
40,1,34,1,2,2,34,"I'll strategize to send a significant amount of money this round to increase our chances of winning and maximizing our overall winnings, but I will also make sure we both have enough for future rounds. Let's discuss the specific amount that you feel comfortable with sending back.","I'll strategically send back a significant portion of the doubled amount this round, hoping it will increase our chances of winning and maximizing our overall earnings, while still ensuring we both have enough for future rounds. Let's discuss the specific amount to return later."
40,2,34,1,2,3,34,"""I will strategically send a significant amount of my money this round, hoping it will increase our chances of winning and maximizing our overall earnings, but I also need to ensure I have enough for future rounds to secure a potential victory in the long run.""","""I will strategically consider sending a portion of my doubled money back to you this round, aiming to maximize our chances of winning while ensuring we both have enough for future rounds."""
40,3,34,1,1,3,35,"I will send you all of my money this round, hoping that it will give us a better chance at winning and maximizing our overall earnings for the remaining rounds. However, please keep in mind that I'll need some of it back to continue playing in the upcoming rounds.","I'd like to send back 1 dollar this round, ensuring we both have enough for future rounds and maximizing our chances of winning together. However, I might consider sending more in the next round if you find it beneficial."
40,3,35,3,0,0,41,"I will send you all my money this round, hoping that it will significantly increase our chances of winning and maximizing our overall earnings, but I'll need you to return as much as possible in the future rounds to ensure we both have enough for those. Let's make a strong team move!",I will send back 3 dollars to increase our chances of winning this round and make a strong team move for the final round.
40,0,41,0,0,0,41,"""Let's work together and send a substantial amount of our doubled money this round to boost our chances of winning and maximizing our overall earnings.""","""Let's both strategize by sending a considerable amount this round for maximum earnings, but I'll ensure we have enough left for the next rounds as well."""
41,15,0,6,4,13,8,"I will send you $14 in the hope that you'll return a substantial amount, giving us both an advantage in the upcoming rounds.","I will consider sending back a significant portion of the doubled amount, as I believe it will benefit us both in the long run. However, my final decision may depend on our performance in the upcoming rounds."
41,13,8,3,2,12,12,"I'll strategically send a larger amount this round, trusting that the doubling of the funds will greatly benefit us both in the long run, especially considering our performance so far and the remaining rounds. Let's aim for a strong start! (I will actually send 7 dollars)","""I'll return $3 to maintain a fair balance for now, but rest assured I plan to strategically use my funds effectively as we approach the later rounds to maximize our chances of winning."""
41,12,12,6,2,8,22,"""I plan to strategically increase my sending amounts in upcoming rounds to maximize our joint winnings, but I will also consider returning a portion of the doubled amount for fairness and long-term gain.""","""I'm planning to return a significant portion of the doubled amount to build trust and cooperation for our mutual benefit in upcoming rounds."""
41,8,22,3,1,6,27,"I will send a significant portion of my 8 dollars now, hoping it will lead to increased cooperation and mutual benefit as we approach the later rounds. However, I plan to strategically use my remaining funds effectively in upcoming rounds for maximum advantage.","""I'll return half of the doubled amount this round, and I plan to increase my strategic sending amounts in upcoming rounds for maximum advantage."""
41,6,27,5,2,3,35,I will strategically increase my sending amounts in upcoming rounds to maximize our chances of winning together and share more significant gains in the long run.,"I will strategically use my remaining funds effectively in upcoming rounds while maintaining a cooperative approach, aiming for a balanced win-win situation in the long run. However, I find it beneficial to send back a considerable amount this round to demonstrate trust and commitment to our mutual success. Let's discuss the specific amount that feels fair and advantageous for both of us."
41,3,35,1,2,4,35,"I will be increasing my strategic sending amounts in upcoming rounds for maximum advantage, but I believe it would benefit us both if we could work together to build trust and cooperation now by sending a substantial amount back this round.","""To increase our chances of winning together and share more significant gains, I plan to strategically send a substantial amount back this round, but also ensure that I use my remaining funds effectively in upcoming rounds for maximum advantage."""
41,4,35,4,5,5,38,"""I'm planning to send back a significant portion of the doubled amount in this round and increase my strategic sending amounts in upcoming rounds for maximum advantage.""","""I will consider returning a substantial portion of this doubled amount for fairness and trust-building, while also preparing strategic moves for the upcoming rounds."""
41,5,38,2,1,4,41,"I'll send you a significant amount this round as a demonstration of trust and cooperation, hoping that you'll return the favor in the upcoming rounds for our mutual success.","I'll return a substantial amount to build trust and cooperation now, hoping that you'll reciprocate in the upcoming rounds for our mutual success. (Truth) 2 dollars will be sent back."
41,4,41,3,1,2,46,"I will strategically send back a significant portion of the doubled amount this round, as a demonstration of my commitment to our mutual success, and I plan to increase my strategic sending amounts in upcoming rounds for maximum advantage. Let's discuss the specific amount that feels fair and advantageous for both of us. [Truth] 2 dollars will be sent back.","I will return a fair amount this round as a demonstration of my commitment to our mutual success and trust, hoping that you'll reciprocate in the final round for a potential shared victory. [Truth] 2 dollars will be sent back."
41,2,46,1,2,3,46,"I will send 1 dollar now and strategically use my remaining funds for maximum advantage in the upcoming rounds, hoping to share significant gains and secure a win-win situation for both of us.","I will send back a substantial amount of this money as a token of our cooperation and trust, hoping that we can continue to work together for mutual success in the upcoming rounds."
42,15,0,8,10,17,6,"I will send you $14 to maximize your potential winnings for the next rounds, hoping you'll return some to me later to help us both win this game.","I will consider returning some of the doubled amount to help our chances of winning, but it depends on my strategy for the upcoming rounds."
42,17,6,3,5,19,7,"I will consider sending a significant amount in the upcoming rounds, as we both have the same goal of maximizing our winnings by the end of the 8 rounds. However, my strategy may change depending on your responses and the progress of the game. Would you like to discuss your future moves as well?","I will carefully consider returning some of the doubled money back to you in the upcoming rounds, aiming for a balanced strategy that maximizes our chances of winning together by the end of the game."
42,19,7,7,2,14,19,"""I'll send you a significant amount this round to give us both a good start in the upcoming games, hoping we can work together to maximize our winnings by the end.""","""I'll send back enough money this round so that we both have a good starting point for the upcoming games, but I may need to conserve some funds for potential opportunities later on."""
42,14,19,1,0,13,21,"""I will be strategic in my sending and returning of money, aiming for a balanced approach that increases our chances of winning throughout the game.""","""I will consider sending a portion of the doubled amount back to you, as I believe we both stand a better chance at winning if we work together and help each other strategically throughout the remaining rounds."""
42,13,21,3,2,12,25,"""I will strategically send a large portion of my money to maximize our chances of winning in the upcoming rounds.""","""I will consider returning a significant amount in the upcoming rounds to help us both maximize our winnings and improve our chances of winning this game together."""
42,12,25,10,5,7,40,"""I will send a substantial amount of my doubled money in the upcoming rounds, hoping to increase our chances of winning together and maximizing our winnings.""","I will strategically hold on to this doubled amount for now, as it gives us a better chance of increasing our winnings in the upcoming rounds when we collaborate more effectively."
42,7,40,2,0,5,44,"""I will strategically send back a significant amount of the doubled money in the upcoming rounds, hoping that this will encourage you to do the same and increase our chances of winning together.""","I'll send back a thoughtful amount, hoping it encourages you to do the same and increases our chances of winning together in the remaining rounds."
42,5,44,3,0,2,50,"I will strategically send the maximum amount in this round, hoping it will encourage a cooperative approach for our mutual benefit and increased chances of winning the remaining games.","I will send a thoughtful and strategic amount back, hoping for a mutually beneficial approach that increases our chances of winning the remaining rounds together."
42,2,50,2,1,1,53,"I will send you $1, hoping it encourages you to send a larger amount back and boosts our chances of winning together in this final round.",I will send back 1 dollar to show my trust and hope it encourages you to reciprocate for a fair chance of winning this final round together.
42,1,53,0,0,1,53,"I will strategically send a significant amount of my money, hoping that it encourages you to return a larger share and increases our chances of winning this game together.","I will return a considerable portion of the doubled money, hoping it will inspire you to do the same and increase our chances of winning this final round together."
43,15,0,3,1,13,5,"I will send you 5 dollars, hoping that you will return more so we both have a chance to win the game and maximize our winnings.","""I will return 6 dollars to you this round, as I believe it's best for both of us to maximize our winnings in the remaining rounds."""
43,13,5,12,5,6,24,"I will send you 12 dollars this round, as I believe we can both maximize our winnings in the remaining rounds by following a strategy that encourages each other to return more money.","""I will consider returning a larger amount in upcoming rounds, as I believe this strategy could potentially maximize our winnings for both of us."""
43,6,24,2,3,7,25,"I will send 4 dollars this round, as I believe we could accumulate more money in the long run if we both make strategic moves.","I will consider sending back a significant portion of the doubled money this round for a stronger advantage in the upcoming rounds, but I also expect you to do the same."
43,7,25,6,5,6,32,"I will send you the maximum amount this round, hoping we can build a stronger advantage for both of us in the remaining rounds.","I will strategically return enough money this round to keep us both competitive while ensuring I have sufficient funds for the upcoming rounds, hoping for a mutually beneficial outcome."
43,6,32,4,2,4,38,I will send you the maximum amount this round as I believe it's best for both of us to maximize our winnings in the remaining rounds.,I will return $5 this round as it's a strategic move that could potentially benefit us both in the long run.
43,4,38,4,0,0,46,I will send you the maximum amount this round to maximize our winnings in the upcoming rounds and secure a better chance of winning the entire game.,"I'll consider returning a significant portion of the doubled amount next round, as it might give us a strategic advantage for the following rounds. However, I'd appreciate it if you could also consider returning a substantial amount yourself this time to maximize our combined resources."
43,0,46,0,0,0,46,"I'll be sending a substantial amount of money this round as I believe it will increase our chances of winning in the upcoming rounds by maximizing our combined resources. However, I expect you to do the same for a fair competition.",I will be sending back a significant amount this round as I believe it is crucial for us to maximize our combined resources and increase our chances of winning the remaining rounds. I expect you to do the same for a fair competition.
43,0,46,0,0,0,46,"""I will send a considerable amount this round to ensure we both have a strong advantage for the upcoming rounds, and I hope you'll follow suit.""",I will send back the maximum amount this round to maximize our combined resources and increase our chances of winning the remaining rounds together.
43,0,46,0,0,0,46,"I will send a significant amount of money this round to ensure we have the best possible chance of winning together in the final round. However, I expect you to do the same to maximize our combined resources.","I will send back a substantial amount to ensure we both have a strong advantage for our final round, hoping that you'll do the same for a fair competition."
43,0,46,0,0,0,46,I will send a significant amount of money this round to maximize our combined resources and ensure a fair competition for the remaining rounds. I expect you to return an equivalent amount as well.,"""I will send a substantial amount of money this round as I believe it will increase our chances of winning the entire game, but I expect you to do the same for a fair competition."""
44,15,0,8,0,7,16,"I will send you $5 in this round, but if you return more than $10, I'll increase my sending amount for the next rounds, which could give me a significant advantage in the long run.","""I will consider returning a significant portion of the doubled amount, hoping it might encourage you to continue increasing your sending amounts, potentially putting us both at an advantage in the long run."""
44,7,16,5,3,5,23,"""I will strategically increase my sending amounts in the next rounds, hoping that our cumulative earnings will provide us a substantial advantage as the game progresses.""","I will consider returning a significant amount in this round, but my strategy may change in the later rounds as I aim to maximize our cumulative earnings and secure a win."
44,5,23,4,2,3,29,"""I will increase my sending amounts significantly in the later rounds, as I believe this strategy could potentially lead to a higher cumulative earnings and a stronger position for both of us.""","I'll consider sending back a significant portion of this doubled amount, as I believe it could benefit both of us in the long run due to potential increases in subsequent rounds."
44,3,29,1,1,3,30,"""I plan to send a large portion of my money in upcoming rounds, aiming for a significant increase in our cumulative earnings and securing a win.""","I will consider returning a significant portion of the doubled money for this round, but in later rounds, I plan to increase my sending amounts strategically to maximize our cumulative earnings and secure a win."
44,3,30,2,1,2,33,"I'll be sending a significant amount this round, hoping it will encourage a larger return from you and give us both an advantage in the long run. Let's work together towards maximizing our earnings and securing a win!",I will strategically consider returning a significant amount in the upcoming rounds to increase our cumulative earnings and potentially secure a win together.
44,2,33,1,1,2,34,I will aim to increase my sending amounts strategically in later rounds to maximize our cumulative earnings and potentially secure a win together.,I will consider sending a significant amount of money back in the coming rounds to build our collective earnings and increase our chances of winning together.
44,2,34,1,2,3,34,"I'll send a strategic amount this round, and I plan to increase my sending amounts in later rounds for our collective benefit and potential win. Let's maximize our earnings together.","""Let's keep our strategy consistent for the remaining rounds and aim for a balanced distribution of funds for the greatest cumulative earnings and an eventual win."""
44,3,34,3,0,0,40,"I'll send a large amount in the next round, hoping for a significant increase in our cumulative earnings and securing a win together.","I'll send a strategic amount this round, hoping to encourage a larger return from you and increase our chances of winning together. Let's maximize our earnings for the remaining rounds."
44,0,40,0,0,0,40,"""To maximize our chances of winning together in the final round, I will send a substantial amount and hope for a significant return from you.""","""In order to maximize our chances of winning together in this final round, I will send a substantial amount and hope for a significant return from you."""
44,0,40,0,0,0,40,"""I will strategically send a significant amount this round, hoping to encourage a larger return from you and increase our chances of winning together.""","""I will send back the maximum amount I can to increase our chances of winning together significantly."""
45,15,0,7,4,12,10,"I'll send you $14 dollars, hoping you will return a significant amount to help us both maximize our winnings in the upcoming rounds.","""I'll consider sending back a substantial amount to help us both in the long run, but I need to assess my strategy for the upcoming rounds."""
45,12,10,6,5,11,17,"I will strategically send a significant amount of money in this round, hoping for a larger return in later rounds and potentially securing a higher total at the end of the game.","I will consider sending a substantial amount back to help us both maximize our winnings in the upcoming rounds, but I need to ensure I have enough for later rounds as well. Can you afford to send more than 6 this time?"
45,11,17,2,1,10,20,"I'll send as much as I can to maximize our winnings in the long run, but I might need to conserve some money for later rounds as well. Can you consider sending back a significant amount this time?","I will consider sending a substantial amount back this round to help us both increase our winnings in future rounds, but I might need to conserve some funds for later as well. Can you also think about returning a significant portion of your winnings?"
45,10,20,3,1,8,25,"I will send you as much money as possible in this round to maximize our winnings for the upcoming games, but I also need to strategically consider my funds for future rounds. Can you afford to return a significant portion of your winnings to ensure a fair advantage in the later stages?","I will send back as much as possible this round, aiming for a larger return in later rounds and securing a higher total at the end of the game."
45,8,25,6,4,6,33,"I'll be strategic and send a significant portion of my money back this round, aiming for greater returns in future rounds and maximizing our combined winnings by the end of the game.","I will consider sending a substantial amount back this round, aiming for potential greater returns and ensuring a competitive advantage for both of us in the upcoming rounds."
45,6,33,2,1,5,36,"I will strategically send you the maximum amount I can to boost our combined winnings and ensure a fair competition in the upcoming rounds. However, I must also conserve some funds for my own future moves. Can we agree on sending 6 dollars this round?","I will strategically hold onto my money for the upcoming rounds, as every dollar counts and could potentially give me an advantage in the end. Can you consider being more conservative with your sends as well?"
45,5,36,3,6,8,36,I will prioritize sending a larger amount this round to maximize our potential winnings in the upcoming rounds while also conserving enough funds for later stages of the game.,"""I will be sending back a considerable amount this round, aiming for greater returns in the remaining games and maximizing our combined winnings by the end of the game."""
45,8,36,7,6,7,44,I will send a substantial amount back this round to ensure we both maximize our winnings in the upcoming games.,"""Let's be strategic and send a substantial amount back this round for greater returns in future games, ensuring our combined winnings are maximized by the end of the contest."""
45,7,44,7,0,0,58,I will send all 7 dollars to maximize my potential returns for the final round and secure a higher total at the end of the game.,"""I will strategically keep a considerable amount for potential future moves while also returning some to ensure fair competition in our final round."""
45,0,58,0,0,0,58,"I will send a significant amount this round, hoping for substantial returns and ensuring a competitive advantage in our final round. Let's work together towards maximizing our combined winnings by the end of the game.","I will consider sending a significant amount back this round, hoping for substantial returns and ensuring a more competitive advantage in our final round. Let's work together towards maximizing our combined winnings by the end of the game. However, I must also ensure I have enough funds for potential future moves. Would you be willing to match my contribution?"
46,15,0,7,3,11,11,"I will send you $10 in this round, but if we work together strategically, we both have a good chance of winning more money in the following rounds.","""I'll consider returning some money to you this round, but I plan to strategize carefully for the upcoming rounds to maximize our chances of winning more money together."""
46,11,11,6,4,9,19,"I will send you 4 dollars this round, and I believe that by collaborating strategically in the upcoming rounds, we can significantly increase our chances of having the most money at the end and winning the game together.","I will consider sending a strategic amount back in this round to ensure we both have a good chance of winning more money in the following rounds, but I need to keep some for my own potential moves as well."
46,9,19,8,2,3,33,"""I will be sending maximum money this round to give us a better chance of winning more together in the upcoming rounds.""","""Let's work together strategically for the remaining rounds, aiming to send and receive just enough to maintain our current balance while maximizing potential winnings."""
46,3,33,1,0,2,35,"""I will send the maximum amount I can this round to give us a better chance of winning more money together in the upcoming rounds.""","""I will send back 2 dollars this round, and I believe that by collaborating strategically in the remaining rounds, we can maximize our chances of winning together."""
46,2,35,1,0,1,37,"I'll send you the maximum amount this round, hoping that we both have a higher chance of winning more money together in the following rounds.","""I will consider sending a significant portion of the doubled amount back to you this round, hoping that our strategic collaboration in the upcoming rounds could potentially lead us to winning more money together."""
46,1,37,1,0,0,39,"I'll strategically send back a significant portion of my doubled amount this round, trusting that our collaboration in the following rounds could lead us both to maximizing our winnings.",I will send back 1 dollar this round to show my trust and commitment to our collaboration strategy for the remaining rounds.
46,0,39,0,0,0,39,"I will strategically send a considerable amount back this round, hoping that our collaborative approach in the upcoming rounds could lead us both to maximize our chances of winning more money together. However, I must keep some for my own potential moves as well. Let's work together!","""I will prioritize sending a substantial amount back this round, while also ensuring we collaborate effectively in the upcoming rounds for optimal winnings."""
46,0,39,0,0,0,39,"I will send a substantial amount this round, trusting that our collaborative strategy in the following rounds will lead to significant winnings for both of us.","""I will strategically send a significant portion of my doubled amount this round, hoping that our collaborative approach in the upcoming rounds could lead us both to maximize our chances of winning more money together."""
46,0,39,0,0,0,39,"""I will strategically send a large portion of my initial amount this round, setting us up for maximum winnings in our final chance to collaborate and win together.""",I will strategically keep a significant portion of my doubled amount for our final chance to collaborate and potentially maximize our winnings together in this last round.
46,0,39,0,0,0,39,"I will send a significant portion of my doubled amount, hoping that our strategic collaboration in this round could lead us both to maximize our chances of winning more money together.","I will keep a moderate amount for my own potential moves while sending a substantial part back, as our mutual cooperation in the remaining rounds could maximize our chances of winning together."
47,15,0,4,0,11,8,"I will send you $14, and if we strategize wisely throughout these rounds, I believe we can maximize our winnings by the end of the game.","I will consider sending a portion of the doubled amount back to you, aiming for a balanced strategy throughout the game that could lead to increased winnings by the end. However, my decision may change depending on the future moves and the current state of our finances."
47,11,8,2,1,10,11,"I will strive for a balanced strategy throughout the game, aiming to maximize our joint winnings by the end. Let's work together and share the doubled amount as equally as possible in each round.","""I will aim to share the doubled amount as equally as possible each round, focusing on maximizing our joint winnings by the end of the game."""
47,10,11,5,3,8,18,I will strategically send a significant portion of my initial amount in hopes of maximizing our overall winnings by the end of the game.,"I will strategically send back half of the doubled amount in each round for a fair distribution, aiming to maximize our combined winnings by the end of the game."
47,8,18,5,2,5,26,"""I'll be sending you 5 dollars this round, hoping for a balanced strategy that could potentially lead to increased winnings by the end of the game.""","""Let's aim for a balanced strategy by sending equal amounts back each round, maximizing our chances of having the most money at the end of the game."""
47,5,26,1,0,4,28,"I will send you the maximum amount this round as a goodwill gesture, hoping it encourages a more advantageous strategy for both of us in the upcoming rounds.","""I'll return 1 dollar this round, aiming for a balanced strategy that could potentially lead to increased winnings by the end of the game."""
47,4,28,1,0,3,30,I will send back the maximum amount possible in the next round to increase our chances of winning together.,"""I will strive to return a fair and balanced portion of the doubled amount each round, hoping for mutual growth in our winnings by the end of the game."""
47,3,30,3,1,1,35,"""I will send $3 this round, hoping that a larger initial investment might lead to greater returns for both of us by the end of the game.""","I will send back the smallest possible amount this round, hoping it encourages a more strategic response from you in the upcoming rounds, potentially benefiting us both in the long run."
47,1,35,0,0,1,35,I will send back a strategic amount aiming for mutual growth and potential increased winnings by the end of the game.,I will prioritize sending a larger amount in the next round as it may increase our chances of winning together and maximize both our winnings by the end of the game.
47,1,35,1,0,0,37,"I will send back the maximum amount possible next round, hoping it encourages a more strategic response from you and maximizes our chances of winning together.","I will send back 0 dollars this round, hoping for a strategic response from you that benefits us both in the final round and maximizes our chances of winning together."
47,0,37,0,0,0,37,"I will send the maximum possible amount this round, hoping it encourages a more strategic response from you and maximizes our chances of winning together in the final round.","I will send back half of my current amount, hoping for a balanced strategy that could lead to mutual growth and increased chances of winning together in the final round."
48,15,0,7,14,22,0,"Send me as much money back as possible, I will double it again and we both can maximize our winnings for the next rounds.","I will send back 1 dollar, allowing us both to have more money for the upcoming rounds and potentially increase our chances of winning."
48,22,0,7,2,17,12,"I will send you $10 with the hope that we both benefit from the doubling effect and have more money for the remaining rounds, increasing our chances of winning.","I will send back 7 dollars this time, hoping for a larger advantage in the upcoming rounds due to the doubling effect."
48,17,12,5,2,14,20,"""I will send you the maximum amount to maximize our chances in the upcoming rounds and potentially win more money.""","""I will send back as much as possible to ensure we both have more money for the next rounds and increase our chances of winning."""
48,14,20,3,4,15,22,"""I'll send you 10 dollars this time, hoping to create a stronger advantage for us both in the upcoming rounds, as per our strategy.""","I'll send you $4 back this time, hoping to have a balanced advantage for the next rounds and maintain our chances of winning."
48,15,22,2,3,16,23,"I will send you the maximum amount of money this round, hoping to gain an advantage for the upcoming rounds while also increasing our chances of winning together.","""I'll send back 4 dollars this round, as I believe it will give us a significant advantage in the remaining rounds, increasing our chances of winning the game together."""
48,16,23,10,2,8,41,"""I will send you the maximum amount I can, hoping to secure a substantial advantage for the upcoming rounds and increase our chances of winning together.""","I will send back as much as I can this round, hoping to create a stronger advantage for our upcoming rounds and increase our chances of winning together."
48,8,41,6,5,7,48,"I will send you $5 this round, hoping that our combined advantage for the next rounds will significantly increase our chances of winning together.","""I'll send back 12 dollars this round, maximizing our chances for the upcoming rounds and potentially winning more money together."""
48,7,48,6,5,6,55,"""I'll send you 5 dollars this round, aiming for a balanced advantage in the next rounds and maximizing our chances of winning together.""","I will strategically keep some of this money for myself, but I'm willing to share a significant amount with you to strengthen our position for the remaining rounds and increase our chances of winning together. I'll send back 8 dollars."
48,6,55,3,6,9,55,"I'll send you the maximum amount to ensure we both have a good chance of winning the remaining round, but I expect a fair return for us to succeed.","""I'll send back 2 dollars this round, ensuring that we both have a fair chance of winning the final round while still having enough for our next games."""
48,9,55,1,2,10,55,"I will send you 6 dollars this round, hoping that we can create a strong advantage for our upcoming games and potentially win more money together.","""I will send back enough money so we both have a fair chance of winning the last round, but I also hope for a continued partnership towards mutual success."""
49,15,0,7,5,13,9,"I will send you $10, hoping you'll return more in the following rounds to maximize our winnings in this game.","I will consider sending back a significant amount in the next rounds, hoping this encourages a larger return from you and increases our chances of winning the game."
49,13,9,12,3,4,30,"I'll send you 6 dollars this round, and I believe we have a good chance of winning if we strategize wisely for the upcoming rounds.","""I'll consider sending a larger amount in the next rounds to increase our chances of winning, but I need to carefully assess my strategy first."""
49,4,30,2,1,3,33,"I will likely increase my sends in the upcoming rounds to maximize our chances of winning, as our current strategy seems to be working well for both of us.","I'll send back enough to encourage our strategy for the upcoming rounds, but I won't deplete my resources too quickly as we still have 7 more chances to win."
49,3,33,2,1,2,36,"I will send a strategic amount in the next rounds, aiming for a balanced return that could potentially give us an edge in the remaining games.","""I will strategically send back an amount that balances our current wealth for a stronger position in the upcoming rounds."""
49,2,36,2,1,1,39,"""I will strategically send a significant amount in the next rounds, aiming for a strong position and better chances of winning the game.""","""I will strategically send back a small amount in this round, but I plan to increase my sends significantly in the upcoming rounds to secure our chances of winning."""
49,1,39,0,0,1,39,"I will significantly increase my sends in the upcoming rounds, hoping to secure our win in this game.","""Let's maintain our current strategy for the next rounds, as it seems to be benefiting both of us. I will send a balanced amount back this round."""
49,1,39,0,0,1,39,"""To maximize our chances of winning, let's both strategically increase the amount we send in the upcoming rounds, but also make sure not to deplete our resources too quickly.""","""Let's increase our sends strategically in the upcoming rounds to secure our advantage, but let's also be mindful not to overextend our resources."""
49,1,39,1,1,1,40,"I will increase my sends significantly in the upcoming rounds to secure our chances of winning, but let's also be mindful not to overextend our resources.","I will send back a strategic amount in the next rounds, aiming for a balanced return that could potentially give us an edge in the remaining games."
49,1,40,0,0,1,40,"I will strategically send a significant amount of money in the upcoming rounds, aiming for a balanced return that could potentially give us an advantage in the remaining games. However, let's be mindful not to overextend our resources.","""In the final round, I will send back a significant portion of the doubled amount, hoping for a strong return that could potentially give us a better chance at winning this game."""
49,1,40,1,0,0,42,"""I will send you a significant amount this round, as I believe it will benefit us both in our quest for victory in the final round.""","I will strategically send a portion of this doubled money back to you, as it could potentially increase our chances of winning while ensuring we both have enough resources for the final round."
50,15,0,8,2,9,14,"I will send you all of my money in this round, but keep in mind that if you follow the same strategy as me, we'll both end up with more money after each round due to the doubling effect. However, I encourage you to consider sending some back to me for our long-term benefit.","I'll consider returning some money in the next rounds for our long-term benefit, but I plan to keep a substantial amount as well to maximize my winnings in the remaining rounds."
50,9,14,3,2,8,18,"I will send you a significant amount of money in this round, hoping that we can both benefit from the doubling effect and increase our chances of winning in the long run.","I will consider sending some money back this round, hoping that it will help us both increase our chances of winning in the long run."
50,8,18,5,3,6,25,"I will send $5 this round, hoping that we can both increase our chances of winning in the long run by having more money for future rounds.","I will consider sending a significant portion of my money back this round, with the hope that we both increase our chances of winning in the long run."
50,6,25,2,3,7,26,"""I will send you 5 dollars this round, hoping that we both make strategic moves to maximize our chances of winning in the long run.""","""I'll send back 2 dollars this round, hoping that we can both make strategic moves to maximize our chances of winning in the long run while still having enough for future rounds."""
50,7,26,5,2,4,34,"""Let's work together strategically by sending a considerable amount back now, hoping that it will benefit us both in the long run while still having enough for future rounds.""",I will send back a strategic amount hoping it benefits us both in the long run while ensuring we have enough for future rounds. (Truth)
50,4,34,4,1,1,41,"I'll send 3 dollars this round, hoping that we can both make strategic moves in the remaining rounds for our mutual benefit. But remember, the more we invest, the greater our chances of winning at the end.","""I will send you $7 this round, hoping that our combined resources will help us make strategic moves and increase our chances of winning in the remaining rounds."""
